Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS Version,ADAS/ADS Version - Unknown,ADAS/ADS Version CBI,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude  - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-3518,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJXCAE29HF, ,N/A,Tesla,Model X, ,2017, ,d318cb6ec3e79cc,100991, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,AUG-2022,09:36, ,99539ffd29eaa75,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Dallas, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,Traffic Incident,70, ,Dark - Lighted,Y, , , , , , , ,,First Responder Vehicle,Unknown,Yes,Stopped,Unknown,Unknown, , , , , , , ,Y,Y, , ,Proceeding Straight,Yes,Unknown,Unknown,15, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3555,1,"Tesla, Inc.",1-Day,,,AUG-2022,7SAYGAEE7NF, ,N/A,Tesla,Model Y, ,2022, ,1987b0ec2219937,6353, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,01:13, ,f24f67ac77d6dae,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Wilton, ,CT ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3554,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJYGDEE8MF, ,N/A,Tesla,Model Y, ,2021, ,bc0733134f51c75,39749, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,23:01, ,f32ca2070e13d04,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Alpharetta, ,GA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3553,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJSA1E66MF, ,N/A,Tesla,Model S, ,2021, ,4ea906c6ec69714,34497, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,10:56, ,e6833dd1c2bf233,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Coconut Creek, ,FL ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3552,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJ3E1EAXLF, ,N/A,Tesla,Model 3, ,2020, ,47c79e8e8db01e9,20382, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,02:47, ,57339907301589d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Mobile, ,AL ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3529,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJ3E1EC8NF, ,N/A,Tesla,Model 3, ,2022, ,56bf3e7973bd156,3925, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,10:15, ,cf0812da576b298,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Mt. Laurel Township, ,NJ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Wet,No Unusual Conditions,65, ,Daylight, , ,Y, , , , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,78, ,Y,Y,Y, , , , , , ,Y, ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3517,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJ3E1EB2KF, ,N/A,Tesla,Model 3, ,2019, ,89bcd0b0c09e7e8,51352, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,AUG-2022,19:29, ,ca1fb2fe6f42cdf,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Sandia Park, ,NM ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Rural Road,Dry,No Unusual Conditions,45, ,Daylight,Y, , , , , , , ,,SUV,Unknown,Yes,Making Left Turn,Yes,Unknown, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,Yes,Unknown,Unknown,20, , , , , , ,Y, ,Y,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3512,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJ3E1EB6LF, ,N/A,Tesla,Model 3, ,2020, ,2f005715e2b37ce,55686, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,09:14, ,828432e247723e3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Camarillo, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,55, ,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,34, , , , , , , , , , , ,Y,Y, , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3513,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJ3E1EAXJF, ,N/A,Tesla,Model 3, ,2018, ,8c134428e9b6c0c,,Y,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , , ,Y, , , , ,,JUN-2022, ,JUL-2022,00:06, ,e0129414742e8ac,,Y,,Y,,Y,,Y,NJ ,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Fatality,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Unknown,Unknown,Unknown,,Y, , , , , , , , , , ,Y, , , , , ,Y, , ,Yes,New Jersey State Police Criminal Investigation Office, ,Unknown,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3544,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJ3E1EB9MF, ,N/A,Tesla,Model 3, ,2021, ,e9703cbf939e5ca,34151, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,10:29, ,7a50b12d6ad6d1b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,New Haven, ,CT ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3543,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJ3E1EB9NF, ,N/A,Tesla,Model 3, ,2022, ,2b83401703cbd66,2606, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,08:53, ,06f340af9120042,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Twentynine Palms, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Yes,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1306-3507,2,Toyota Motor Engineering & Manufacturing,10-Day Update,,,AUG-2022,JTJGGCEZ3N2, ,N/A,Lexus,NX 350, ,2022, ,4ebe040d7a811d8,4622, ,Consumer,ADAS L2, , ,No,ADAS,, , , , ,Y, , , ,,MAY-2022, ,JUN-2022,18:48, ,a162bb576c37d35,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Altadena, ,CA ,,Y,Highway / Freeway,Unknown,Unknown,,Y,Daylight,Y, , , , , , , ,,SUV,Unknown,Yes,Unknown,Unknown,Unknown,Y, , ,Y, , ,Y, , , , ,Proceeding Straight,Yes,Yes,Yes,72, , , ,Y, , ,Y, , ,Y, , ,Y, , , ,Y,Y, , ,Unknown,,Y,Yes,,Y,,Y,,Y,"Unknown, see Narrative", ,"On June [XXX], 2022 Toyota received an allegation related to this crash incident through a call from the Consumer's insurance provider to the Toyota Brand Engagement Center. At the time of initial contact and description of the incident, no allegations related to the operation of Lane Trace Assist, lane centering, or ADAS L2 functions were communicated. On June [XXX], a field report regarding this crash incident was completed. On [XXX], as part of a review of a field report created for the incident, Toyota became aware of vehicle data indicating that the vehicle was operating with ADAS L2 engagement in the moments leading up to the crash event. Toyota obtained Vehicle Control History (VCH) and Event Data Recorder (EDR) data from the subject vehicle. VCH provides an approximately 7.35 second pre-crash data recording, and EDR provides an approximately 4.9 second pre-crash data recording. Based on the data obtained, the following information was observed: Dynamic Radar Cruise Control (DRCC) and Lane Trace Assist (LTA) were engaged during the recording until approximately 2.55 seconds prior to the crash event, at which point the driver applied the brakes, disengaging the DRCC and LTA. The vehicle was traveling at approximately 72 MPH prior to applying the brakes. As a result of the crash incident, multiple airbags deployed and the vehicle was towed away from the scene. This report is a 10 Day update. The original report ID is 1306-3507-1.", 
62-3542,1,Honda (American Honda Motor Co.),1-Day,,,AUG-2022,5J6RW1H5XKA, ,n/a,Honda,CRV, ,2019, ,d1fb8e8fc4d2f1d,,Y,Consumer,,Y, ,No,"Unknown, see Narrative",, ,Y, , , , , , ,,MAR-2022, ,AUG-2022,,Y,bb9fbccee00be26,,Y,,Y,,Y,Nashville, ,TN ,,Y,Highway / Freeway,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Non-Motorist: Pedestrian,No Injuries Reported,Unknown,Entering Traffic,,, , , , , , , , , , , ,Proceeding Straight,No,No,Unknown,,Y, , , , , , , , , , ,Y, , , ,Y, , , , ,No,, ,No,, ,, ,, ,"Unknown, see Narrative", ,"The customer reported that while driving on a highway, a lady from a mental facility escaped her caregiver and ran into the customer's vehicle. The customer alleges that the Lane Keep Assist System and Adaptive Cruise Control were engaged.", 
12381-3536,1,"Daimler Trucks North America, LLC",1-Day,,,AUG-2022,3AKJHHDR6NS, ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Freightliner,Cascadia, ,2022, ,b1a11ddd49cb4a4,43339, ,Consumer,Detroit Assurance 5.0, , ,No,ADAS,, , , , ,Y, , , ,,JUL-2022, ,AUG-2022,03:00, ,00cd6c799062fc0,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Keokuk, ,IA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,,Y,Unknown, , , , , , ,Y, ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,"Other, see Narrative",Not Applicable,Yes,Unknown,,Y, , , , , , , , , , ,Y, , , , , ,Y, , ,Unknown,,Y,No,,Y,,Y,,Y,"Unknown, see Narrative", ,"On August [XXX], 2022, Daimler Truck was notified of an alleged fire on the rear of the trailer in a 2022 Freightliner Cascadia, that occurred after the vehicle was leaving a repair facility.  The incident was alleged to happen somewhere on the [XXX] in Keokuk, Iowa.  The vehicle has a Detroit Assurance 5.0 system and would have had to have been towed from the incident, so even though we have no allegation that implicates the ADAS system, we are reporting this out of an abundance of caution.", 
62-3538,1,Honda (American Honda Motor Co.),1-Day,,,AUG-2022,2HGFC2F84LH, ,n/a,Honda,Civic, ,2020, ,0a9bc31bc3a2643,,Y,Consumer,,Y, ,No,"Unknown, see Narrative",, ,Y, , , , , , ,,JUL-2022, ,AUG-2022,,Y,15337821f629614,,Y,,Y,,Y,Chicago, ,IL ,,Y,Highway / Freeway,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Pickup Truck,No Injuries Reported,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,No,Yes,Unknown,,Y, , , ,Y, , , , , , , , , , ,Y, , , , ,No,, ,No,, ,, ,, ,"Unknown, see Narrative", ,The customer reported that a speeding truck rear-ended him while driving on a highway. The customer alleges that the Lane Keep Assist System and Adaptive Cruise Control were engaged., 
13781-3483,3,"Tesla, Inc.",Monthly Update,8,2022,AUG-2022,5YJ3E1EB8NF, ,N/A,Tesla,Model 3, ,2022, ,110c01480ef3760,12245, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, ,Y,Y, , , , , ,,MAY-2022, ,JUL-2022,07:40, ,794682e3e5f4624,,Y,,Y,,Y,,Y,UNK,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Serious,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3489,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJXCAE23JF, ,N/A,Tesla,Model X, ,2018, ,03829959de30c25,42649, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,18:58, ,c2a1eda74d77df9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Pleasant Hill, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Unknown,Unknown,65, ,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,79, , , , , , , , , , , ,Y,Y, , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3487,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJXCBE26GF, ,N/A,Tesla,Model X, ,2016, ,06de925dad44e21,,Y,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, ,Y, , , , , , ,,JUL-2021, ,JUL-2022,00:45, ,8c3055c6a30f87d,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Shreveport, ,LA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,33, , , , , , , , , , , ,Y,Y, , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3529,1,"Tesla, Inc.",1-Day,,,AUG-2022,5YJ3E1EC8NF, ,N/A,Tesla,Model 3, ,2022, ,56bf3e7973bd156,3925, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,AUG-2022, ,AUG-2022,10:15, ,cf0812da576b298,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Mt. Laurel Township, ,NJ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3485,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJSA1E25JF, ,N/A,Tesla,Model S, ,2018, ,d9f1d8c120123d9,29825, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, ,Y, , , , , , ,,JUL-2022, ,JUL-2022,04:20, ,3bd562337d8de83,,Y,,Y,,Y,,Y,UNK,,Y,Highway / Freeway,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,Unknown,Yes,Unknown,,Y, , , , , , , , , , ,Y, , , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3480,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJSA1E29FF, ,N/A,Tesla,Model S, ,2015, ,b29679d07b4946d,61139, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,00:47, ,1257d3a2d426584,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Avondale, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Unknown,Unknown,65, ,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,40, , , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3483,2,"Tesla, Inc.",10-Day Update,,,AUG-2022,5YJ3E1EB8NF, ,N/A,Tesla,Model 3, ,2022, ,110c01480ef3760,12245, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,"Unknown, see Narrative",, ,Y,Y, , , , , ,,MAY-2022, ,JUL-2022,07:40, ,794682e3e5f4624,,Y,,Y,,Y,,Y,UNK,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Serious,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
